Tue 05/01/2018 at  7:46:45.89 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 05/01/2018 at  7:47:01.35 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 05/01/2018 at  8:19:51.62 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 05/01/2018 at  8:19:51.62 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 05/01/2018 at  8:19:59.81 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 05/02/2018 at  8:00:20.79 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 05/02/2018 at  8:00:20.79 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 05/02/2018 at  8:00:32.68 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Thu 05/03/2018 at  5:42:52.96 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Thu 05/03/2018 at  5:42:52.96 	 IT101307 	 devind 						
Fri 05/04/2018 at  7:38:33.85 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 05/04/2018 at  7:38:33.85 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Fri 05/04/2018 at  7:38:41.01 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Mon 05/07/2018 at  7:45:20.37 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 05/07/2018 at  7:45:20.37 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Mon 05/07/2018 at  7:45:36.43 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 05/08/2018 at  7:47:06.30 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 05/08/2018 at  7:47:06.30 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 05/08/2018 at  7:47:22.05 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 05/08/2018 at 17:41:43.03 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Tue 05/08/2018 at 17:41:43.03 	 IT101307 	 devind 						
Wed 05/09/2018 at  5:05:41.86 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Wed 05/09/2018 at  5:05:41.86 	 IT101307 	 devind 						
Wed 05/09/2018 at  7:35:39.86 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 05/09/2018 at  7:35:51.06 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Thu 05/10/2018 at  7:48:53.99 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 05/10/2018 at  7:49:12.47 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 05/11/2018 at  7:43:53.93 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 05/11/2018 at  7:43:53.93 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Fri 05/11/2018 at  7:44:14.60 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Sat 05/12/2018 at  5:37:14.92 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Sat 05/12/2018 at  5:37:14.92 	 IT101307 	 devind 						
Sun 05/13/2018 at 11:28:54.57 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Sun 05/13/2018 at 11:28:54.57 	 IT101307 	 devind 						
Mon 05/14/2018 at  7:45:23.55 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 05/14/2018 at  7:45:39.57 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 05/15/2018 at  7:47:44.86 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 05/15/2018 at  7:47:56.74 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 05/16/2018 at  5:35:09.97 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Wed 05/16/2018 at  5:35:09.97 	 IT101307 	 devind 						
Wed 05/16/2018 at  7:48:58.07 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 05/16/2018 at  7:49:10.89 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Thu 05/17/2018 at  7:48:51.74 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 05/17/2018 at  7:49:14.21 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Fri 05/18/2018 at  7:56:36.53 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 05/18/2018 at  7:57:11.09 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Sat 05/19/2018 at  8:00:43.59 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Sat 05/19/2018 at  8:00:43.59 	 IT101307 	 devind 						
Sat 05/19/2018 at 13:37:09.40 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Sat 05/19/2018 at 13:37:09.40 	 IT101307 	 devind 						
Sun 05/20/2018 at  9:21:37.48 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Sun 05/20/2018 at  9:21:37.48 	 IT101307 	 devind 						
Mon 05/21/2018 at  7:45:28.08 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 05/21/2018 at  7:45:59.05 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 05/23/2018 at  7:35:06.96 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 05/23/2018 at  7:35:06.96 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 05/23/2018 at  7:35:35.98 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 05/23/2018 at 14:07:47.22 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 05/23/2018 at 14:07:47.22 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 05/23/2018 at 14:08:01.35 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Thu 05/24/2018 at  9:08:36.94 	 IT101307 	  10.0.70.5(Preferred)  	 devind Started Update 					
Thu 05/24/2018 at  9:08:36.94 	 IT101307 	 devind 						
Tue 05/29/2018 at  7:40:01.42 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 05/29/2018 at  7:40:10.85 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 05/30/2018 at  7:36:48.34 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 05/30/2018 at  7:36:48.34 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 05/30/2018 at  7:36:56.78 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Thu 05/31/2018 at  7:44:48.24 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 05/31/2018 at  7:45:02.95 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Fri 06/01/2018 at  7:33:23.98 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 06/01/2018 at  7:33:23.98 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Fri 06/01/2018 at  7:33:49.40 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Sat 06/02/2018 at  8:07:02.66 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Sat 06/02/2018 at  8:07:16.97 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Sun 06/03/2018 at  8:00:37.30 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Sun 06/03/2018 at  8:00:37.30 	 IT101307 	 devind 						
Mon 06/04/2018 at  7:47:59.57 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 06/04/2018 at  7:48:30.03 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 06/05/2018 at  7:56:20.27 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 06/05/2018 at  7:56:20.27 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 06/05/2018 at  7:56:33.38 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 06/05/2018 at 10:03:45.02 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 06/05/2018 at 10:03:45.02 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 06/05/2018 at 10:03:52.68 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 06/06/2018 at  8:01:04.71 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 06/06/2018 at  8:01:04.71 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 06/06/2018 at  8:01:16.17 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Thu 06/07/2018 at  7:43:23.28 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 06/07/2018 at  7:43:23.28 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Thu 06/07/2018 at  7:43:43.00 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 06/08/2018 at  8:03:21.87 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 06/08/2018 at  8:03:37.22 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Sun 06/10/2018 at 10:12:44.93 	 IT101307 	  10.0.70.5(Preferred)  	 devind Started Update 					
Sun 06/10/2018 at 10:12:44.93 	 IT101307 	 devind 						
Mon 06/11/2018 at  7:46:26.32 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 06/11/2018 at  7:46:35.34 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 06/12/2018 at  8:08:18.59 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 06/12/2018 at  8:08:18.59 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 06/12/2018 at  8:08:27.15 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 06/13/2018 at  6:55:29.98 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 06/13/2018 at  6:55:29.98 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 06/13/2018 at  6:55:39.16 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 06/13/2018 at  7:16:08.60 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 06/13/2018 at  7:16:08.60 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 06/13/2018 at  7:16:17.99 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Thu 06/14/2018 at  7:56:15.34 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 06/14/2018 at  7:56:15.34 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Thu 06/14/2018 at  7:56:27.41 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Thu 06/14/2018 at 12:37:51.02 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 06/14/2018 at 12:37:51.02 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Thu 06/14/2018 at 12:38:00.40 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Fri 06/15/2018 at  8:21:15.79 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 06/15/2018 at  8:21:25.38 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Sun 06/17/2018 at  6:58:17.87 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Sun 06/17/2018 at  6:58:17.87 	 IT101307 	 devind 						
Mon 06/18/2018 at  7:52:33.17 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 06/18/2018 at  7:52:42.02 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 06/19/2018 at  8:05:25.31 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 06/19/2018 at  8:05:25.31 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 06/19/2018 at  8:05:59.76 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 06/20/2018 at  4:43:31.93 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Wed 06/20/2018 at  4:43:31.93 	 IT101307 	 devind 						
Wed 06/20/2018 at  5:04:03.39 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Wed 06/20/2018 at  5:04:03.40 	 IT101307 	 devind 						
Wed 06/20/2018 at  7:48:24.58 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 06/20/2018 at  7:48:39.20 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 06/20/2018 at  8:24:02.14 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 06/20/2018 at  8:24:02.14 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 06/20/2018 at  8:24:10.83 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Thu 06/21/2018 at  7:46:12.32 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 06/21/2018 at  7:46:12.32 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Thu 06/21/2018 at  7:46:19.88 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 06/22/2018 at  6:53:05.08 	 IT101307 	  10.0.70.3(Preferred)  	 devind Started Update 					
Fri 06/22/2018 at  6:53:05.08 	 IT101307 	 devind 						
Mon 06/25/2018 at  7:43:31.13 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 06/25/2018 at  7:43:39.75 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 06/26/2018 at  7:56:49.24 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 06/26/2018 at  7:56:49.24 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 06/26/2018 at  7:56:59.28 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 06/27/2018 at  7:39:55.92 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 06/27/2018 at  7:40:22.93 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Thu 06/28/2018 at  7:44:39.41 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 06/28/2018 at  7:44:39.41 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Thu 06/28/2018 at  7:45:10.83 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 06/29/2018 at  7:53:35.80 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 06/29/2018 at  7:53:35.80 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Fri 06/29/2018 at  7:54:02.81 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Mon 07/09/2018 at  8:38:38.47 	 IT101307 	  10.9.19.104(Preferred)  	 devind Started Update 					
Mon 07/09/2018 at  8:40:04.99 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 07/13/2018 at  7:44:30.07 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 07/13/2018 at  7:44:39.70 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Sat 07/14/2018 at 12:19:05.55 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Sat 07/14/2018 at 12:19:05.55 	 IT101307 	 devind 						
Mon 07/16/2018 at  7:32:05.24 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 07/16/2018 at  7:32:05.24 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Mon 07/16/2018 at  7:32:15.97 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 07/17/2018 at  8:03:27.05 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 07/17/2018 at  8:03:36.22 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 07/18/2018 at  7:46:13.46 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 07/18/2018 at  7:46:52.04 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Thu 07/19/2018 at  8:05:19.80 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 07/19/2018 at  8:05:19.80 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Thu 07/19/2018 at  8:05:29.32 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 07/20/2018 at  7:59:47.59 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 07/20/2018 at  8:00:39.55 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Sun 07/22/2018 at  9:15:05.78 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Sun 07/22/2018 at  9:15:05.78 	 IT101307 	 devind 						
Mon 07/23/2018 at  7:52:45.23 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 07/23/2018 at  7:53:02.01 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Mon 07/23/2018 at  9:13:48.41 	 IT101307 	  10.128.6.8(Preferred)  	 enghq Started Update 					
Mon 07/23/2018 at  9:13:58.59 	 IT101307 	 enghq Completed Update from \\NETWORKSRV04HQ 						
Mon 07/23/2018 at  9:24:26.99 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 07/23/2018 at  9:24:26.99 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Mon 07/23/2018 at  9:24:41.40 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 07/24/2018 at  7:56:45.45 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 07/24/2018 at  7:56:45.45 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 07/24/2018 at  7:57:28.83 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 07/24/2018 at  8:54:53.30 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 07/24/2018 at  8:55:02.94 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 07/24/2018 at 17:43:11.65 	 IT101307 	  10.0.70.6(Preferred)  	 devind Started Update 					
Tue 07/24/2018 at 17:43:11.65 	 IT101307 	 devind 						
Wed 07/25/2018 at  8:03:35.88 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 07/25/2018 at  8:03:56.07 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Thu 07/26/2018 at 12:09:42.34 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Thu 07/26/2018 at 12:09:42.34 	 IT101307 	 devind 						
Wed 08/01/2018 at  7:34:31.93 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 08/01/2018 at  7:35:13.17 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 08/01/2018 at  8:03:17.50 	 IT101307 	  10.128.6.8(Preferred)  	 enghq Started Update 					
Wed 08/01/2018 at  8:03:17.50 	 IT101307 	  10.128.26.17(Preferred)  	 enghq Started Update 					
Wed 08/01/2018 at  8:03:26.92 	 IT101307 	 enghq Completed Update from \\NETWORKSRV04HQ 						
Wed 08/01/2018 at  8:19:33.81 	 IT101307 	  10.128.6.8(Preferred)  	 enghq Started Update 					
Wed 08/01/2018 at  8:19:33.81 	 IT101307 	  10.128.26.17(Preferred)  	 enghq Started Update 					
Wed 08/01/2018 at  8:19:44.09 	 IT101307 	 enghq Completed Update from \\NETWORKSRV04HQ 						
Wed 08/01/2018 at  8:30:33.64 	 IT101307 	  10.128.6.8(Preferred)  	 ljoh01 Started Update 					
Wed 08/01/2018 at  8:30:45.04 	 IT101307 	 ljoh01 Completed Update from \\NETWORKSRV04HQ 						
Wed 08/01/2018 at  8:33:31.18 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 08/01/2018 at  8:33:31.18 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Wed 08/01/2018 at  8:33:39.74 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 08/01/2018 at 11:53:32.55 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 08/01/2018 at 11:54:05.26 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Thu 08/02/2018 at  7:39:55.09 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 08/02/2018 at  7:40:25.30 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 08/03/2018 at  5:28:35.13 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 08/03/2018 at  5:29:05.07 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 08/03/2018 at  5:43:39.90 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 08/03/2018 at  5:43:51.94 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 08/03/2018 at  7:33:36.72 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Fri 08/03/2018 at  7:33:59.14 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Sun 08/05/2018 at 11:56:44.27 	 IT101307 	  10.0.70.5(Preferred)  	 devind Started Update 					
Sun 08/05/2018 at 11:56:44.27 	 IT101307 	 devind 						
Sun 08/05/2018 at 18:07:08.33 	 IT101307 	  10.0.70.6(Preferred)  	 devind Started Update 					
Sun 08/05/2018 at 18:07:08.33 	 IT101307 	 devind 						
Mon 08/06/2018 at  7:39:39.42 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 08/06/2018 at  7:40:00.63 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 08/07/2018 at  7:50:06.78 	 IT101307 	  10.128.6.8(Preferred)  	 enghq Started Update 					
Tue 08/07/2018 at  7:50:06.78 	 IT101307 	  10.128.26.17(Preferred)  	 enghq Started Update 					
Tue 08/07/2018 at  7:50:30.79 	 IT101307 	 enghq Completed Update from \\NETWORKSRV05HQ 						
Tue 08/07/2018 at  7:55:44.75 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 08/07/2018 at  7:55:44.75 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Tue 08/07/2018 at  7:56:23.30 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 08/08/2018 at  7:37:51.54 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 08/08/2018 at  7:38:42.06 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Thu 08/09/2018 at  7:30:10.65 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 08/09/2018 at  7:30:10.65 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Thu 08/09/2018 at  7:30:57.57 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 08/10/2018 at  7:57:17.11 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 08/10/2018 at  7:58:03.11 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Sun 08/12/2018 at  8:50:56.28 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Sun 08/12/2018 at  8:50:56.28 	 IT101307 	 devind 						
Mon 08/13/2018 at  6:53:14.13 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 08/13/2018 at  6:53:35.05 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Tue 08/14/2018 at  7:50:42.54 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 08/14/2018 at  7:51:04.12 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 08/15/2018 at  7:46:11.21 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 08/15/2018 at  7:46:41.24 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 08/15/2018 at 15:13:21.26 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 08/15/2018 at 15:14:00.04 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 08/17/2018 at  7:40:14.77 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 08/17/2018 at  7:40:14.77 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Fri 08/17/2018 at  7:40:36.76 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Mon 08/20/2018 at  6:51:08.03 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Mon 08/20/2018 at  6:51:56.82 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 08/21/2018 at  7:45:42.22 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 08/21/2018 at  7:46:34.18 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 08/22/2018 at  6:37:10.55 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 08/22/2018 at  6:37:49.63 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 08/22/2018 at  8:04:53.57 	 IT101307 	  10.128.6.8(Preferred)  	 enghq Started Update 					
Wed 08/22/2018 at  8:05:16.37 	 IT101307 	 enghq Completed Update from \\NETWORKSRV05HQ 						
Wed 08/22/2018 at  8:19:28.83 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 08/22/2018 at  8:19:48.18 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 08/22/2018 at 19:00:39.21 	 IT101307 	  10.0.70.2(Preferred)  	 devind Started Update 					
Wed 08/22/2018 at 19:00:39.21 	 IT101307 	 devind 						
Thu 08/23/2018 at  7:51:47.54 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 08/23/2018 at  7:52:23.63 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Fri 08/24/2018 at  7:54:06.43 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 08/24/2018 at  7:54:32.97 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Sun 08/26/2018 at 18:51:06.38 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Sun 08/26/2018 at 18:51:06.38 	 IT101307 	 devind 						
Tue 08/28/2018 at  8:02:58.12 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 08/28/2018 at  8:03:19.75 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Wed 08/29/2018 at  7:50:28.97 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 08/29/2018 at  7:50:51.71 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 08/29/2018 at 13:30:21.45 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
